comment,label
ছবিত কন্সেপ্ট টা অসাধারণ ছিল।,Positive
"দূর্দান্ত গল্প,,,,,,দূর্দান্ত এক্সপ্লেনেশন",Positive
আপনার মুভি গুলো অনেক সুন্দর,Positive
মুভিটা অসাধারণ খুবই ভালো লাগলো ধন্যবাদ,Positive
ঠিক আছে ভাইয়া ধন্যবাদ,Positive
অনেক সুন্দর হইছে ভাইয়া.... ধন্যবাদ,Positive
ভালো লেগেছে। আপনার ভয়েস অসাধারণ,Positive
মুভিটা অসাধারণ ছিল আর আপনার এক্সপ্লেইনও অসাধারণ।,Positive
ভাইয়া আপনার ভিডিও আমার অনেক ভালো লাগে,Positive
অসাধারণ একটি মুভি️️️,Positive
সত্যি মুভিটা অনেক সুন্দর  একের ভেতর অনেক কাহিনী রয়েছে️️,Positive
দাদা আপনার মুভি  টা খুব ভালো হয় তাই আমি প্রায় আপনার সব ভিডিও দেখি   (শ্যাম সিংহ  রায়)   সাউথ ইন্ডিয়ান মুভি টা র  চাই দাদা,Positive
মুভিটা সত্যি অতুলনীয়,Positive
লাস্ট কথা গুলো   ..,Positive
ভাইয়া কেমন আছেন  আপনার মুভি কালেকশন গুলো অনেক সুন্দর আর আপনার এক্সপ্ল্যানেশন এক কথা অসাধারণ। সব সময় অপেক্ষায় থাকি,Positive
অনেক সুন্দর উপস্থাপনা,Positive
"অসাধারণ লাগছে ভাই ধন্যবাদ,,",Positive
আপনার বলার দরন আমার ভাল লাগ।,Positive
ভাই অসাধারণ এক্সপ্লেইন।️ ভালোবাসা নিয়েন।,Positive
অসাধারণ! খুব ভালো লাগলো,Positive
আপনাকেও ধন্যবাদ এত সুন্দর করে কথা গুলো গুছিয়ে বলার জন্য,Positive
অসাধারণ একটি মুভি,Positive
আপনার বিডিও গুলো খুব সুন্দর হয়,Positive
"ভাইয়া,  আপনার বাচনভঙ্গি খুব ভাল ️️️",Positive
